firma_id,il,kasaba,toplam_varliklar(€),ozkaynaklar(€),net_ciro(€),faaliyet_karı(€),kredi_bakiyesi(€),temerrut_durumu,pd,lgd,ead(€),ecl(€),rwa(€),overdraft_limit(€),geciken_taksit_sayisi,erken_uyari_seviye,tarih
152,RM,Roma,4915450.080011757,1645938.571887274,1016114.3444480308,-51191.56495025015,779389.584243539,0,0.05,0.22,795627.8261695318,8751.90608786485,4690203.940831065,23669.73134473086,4,4,2024-03-01
152,RM,Roma,4915450.080011757,1645938.571887274,1016114.3444480308,-51191.56495025015,779389.584243539,0,0.026,0.3,806510.1341899314,6290.779046681465,1879273.5553771355,23669.73134473086,4,3,2024-03-31
152,RM,Roma,4915450.080011757,1645938.571887274,1016114.3444480308,-51191.56495025015,779389.584243539,0,0.1,0.4,809483.990506636,32379.359620265444,1482150.0892619933,23669.73134473086,4,3,2024-04-30
152,RM,Roma,4915450.080011757,1645938.571887274,1016114.3444480308,-51191.56495025015,779389.584243539,0,0.067,0.52,795109.7828357806,27701.6248339986,2997228.3097875305,23669.73134473086,4,1,2024-05-30
153,NA,Napoli,3189982.706858125,1560072.200829748,1621851.0053939233,13338.627364022239,672637.8669157116,0,0.072,0.34,754503.3637432287,18470.24234443424,1713835.2882863206,63626.73356219471,0,3,2024-01-01
153,NA,Napoli,3189982.706858125,1560072.200829748,1621851.0053939233,13338.627364022239,672637.8669157116,0,0.018,0.34,730441.951952738,4470.304745950756,1735643.967552782,63626.73356219471,0,2,2024-01-31
153,NA,Napoli,3189982.706858125,1560072.200829748,1621851.0053939233,13338.627364022239,672637.8669157116,0,0.036,0.53,708701.3135345024,13522.021062238306,3061236.4574315976,63626.73356219471,0,4,2024-03-01
153,NA,Napoli,3189982.706858125,1560072.200829748,1621851.0053939233,13338.627364022239,672637.8669157116,0,0.03,0.35,753850.4804500636,7915.430044725667,2287692.169701268,63626.73356219471,0,2,2024-03-31
153,NA,Napoli,3189982.706858125,1560072.200829748,1621851.0053939233,13338.627364022239,672637.8669157116,0,0.013,0.53,749347.516973587,5163.004391948015,2246191.8955842773,63626.73356219471,0,3,2024-04-30
153,NA,Napoli,3189982.706858125,1560072.200829748,1621851.0053939233,13338.627364022239,672637.8669157116,0,0.021,0.37,735885.5675596317,5717.830859938338,1080295.104170716,63626.73356219471,0,4,2024-05-30
154,RM,Roma,1372914.881889097,849115.9483679003,2555843.628649857,-235930.75609846695,925500.0011057181,1,0.128,0.22,1050226.7221963888,29574.38449705031,939439.2751710956,85331.84407307439,4,2,2024-01-01
154,RM,Roma,1372914.881889097,849115.9483679003,2555843.628649857,-235930.75609846695,925500.0011057181,0,0.057,0.36,1034039.0718841586,21218.481755062934,448803.06308757135,85331.84407307439,4,1,2024-01-31
154,RM,Roma,1372914.881889097,849115.9483679003,2555843.628649857,-235930.75609846695,925500.0011057181,0,0.053,0.42,976457.1646331849,21735.936484734695,539049.4774448826,85331.84407307439,4,2,2024-03-01
154,RM,Roma,1372914.881889097,849115.9483679003,2555843.628649857,-235930.75609846695,925500.0011057181,0,0.098,0.48,1010255.3002273063,47522.40932269249,1235801.1538774918,85331.84407307439,4,1,2024-03-31
154,RM,Roma,1372914.881889097,849115.9483679003,2555843.628649857,-235930.75609846695,925500.0011057181,0,0.029,0.24,1033316.9639850808,7191.886069336163,902766.2507223161,85331.84407307439,4,2,2024-04-30
154,RM,Roma,1372914.881889097,849115.9483679003,2555843.628649857,-235930.75609846695,925500.0011057181,0,0.047,0.25,1025587.241998304,12050.650093480072,827473.8555116798,85331.84407307439,4,3,2024-05-30
155,TO,Torino,2043243.2814164534,660035.1214522464,3246509.879076904,499316.5536300686,477475.86023199355,1,0.449,0.5,532028.4389155232,119440.38453653497,1805159.9607872495,72968.4330045769,0,1,2024-01-01
155,TO,Torino,2043243.2814164534,660035.1214522464,3246509.879076904,499316.5536300686,477475.86023199355,1,0.058,0.37,554518.8861210467,11899.975296157663,1192455.8730620216,72968.4330045769,0,1,2024-01-31
155,TO,Torino,2043243.2814164534,660035.1214522464,3246509.879076904,499316.5536300686,477475.86023199355,0,0.076,0.46,531067.4418515316,18566.117767129545,1659370.0962982583,72968.4330045769,0,1,2024-03-01
155,TO,Torino,2043243.2814164534,660035.1214522464,3246509.879076904,499316.5536300686,477475.86023199355,0,0.069,0.54,549097.2556625905,20459.36374598813,1373006.8822159043,72968.4330045769,0,1,2024-03-31
155,TO,Torino,2043243.2814164534,660035.1214522464,3246509.879076904,499316.5536300686,477475.86023199355,0,0.014,0.58,572361.1394701228,4647.572452497396,1568355.012509415,72968.4330045769,0,2,2024-04-30
155,TO,Torino,2043243.2814164534,660035.1214522464,3246509.879076904,499316.5536300686,477475.86023199355,0,0.05,0.32,525662.3333687016,8410.597333899226,1539195.4168479233,72968.4330045769,0,3,2024-05-30
156,TO,Torino,1620823.6796930765,499231.24205285695,2196349.8653771984,312034.99571518763,300983.5016817896,0,0.012,0.4,329975.6754155492,1583.8832419946364,798151.664103313,26137.379542332787,2,2,2024-01-01
156,TO,Torino,1620823.6796930765,499231.24205285695,2196349.8653771984,312034.99571518763,300983.5016817896,0,0.033,0.21,333659.15406904306,2312.2579376984686,729901.5827170544,26137.379542332787,2,3,2024-01-31
156,TO,Torino,1620823.6796930765,499231.24205285695,2196349.8653771984,312034.99571518763,300983.5016817896,0,0.058,0.55,336625.0336094892,10738.338572142708,907764.5114249311,26137.379542332787,2,1,2024-03-01
156,TO,Torino,1620823.6796930765,499231.24205285695,2196349.8653771984,312034.99571518763,300983.5016817896,0,0.044,0.28,337691.4998928036,4160.359278679341,711011.4822586527,26137.379542332787,2,1,2024-03-31
156,TO,Torino,1620823.6796930765,499231.24205285695,2196349.8653771984,312034.99571518763,300983.5016817896,0,0.063,0.46,322182.0065515247,9336.834549863186,849324.0763014756,26137.379542332787,2,1,2024-04-30
156,TO,Torino,1620823.6796930765,499231.24205285695,2196349.8653771984,312034.99571518763,300983.5016817896,0,0.007,0.57,319868.3084407781,1276.2745506787046,1620452.906015665,26137.379542332787,2,1,2024-05-30
157,NA,Napoli,7738309.927392537,2584963.294078277,450191.6681341072,73147.14102525082,860163.746598983,0,0.083,0.46,896808.3989854213,34240.14467326339,6352531.048841949,40953.46885251054,1,3,2024-01-01
157,NA,Napoli,7738309.927392537,2584963.294078277,450191.6681341072,73147.14102525082,860163.746598983,1,0.234,0.27,918024.3987716464,58000.781514392635,2822848.886096207,40953.46885251054,1,2,2024-01-31
157,NA,Napoli,7738309.927392537,2584963.294078277,450191.6681341072,73147.14102525082,860163.746598983,0,0.04,0.36,887142.1683568704,12774.847224338933,7319489.408633663,40953.46885251054,1,1,2024-03-01
157,NA,Napoli,7738309.927392537,2584963.294078277,450191.6681341072,73147.14102525082,860163.746598983,0,0.088,0.33,909483.3649350522,26411.396917713915,3690912.573840899,40953.46885251054,1,2,2024-03-31
157,NA,Napoli,7738309.927392537,2584963.294078277,450191.6681341072,73147.14102525082,860163.746598983,0,0.031,0.36,908893.8177326616,10143.255005896503,7229657.001052242,40953.46885251054,1,1,2024-04-30
157,NA,Napoli,7738309.927392537,2584963.294078277,450191.6681341072,73147.14102525082,860163.746598983,0,0.026,0.52,883516.9423434483,11945.14906048342,6053440.379649054,40953.46885251054,1,1,2024-05-30
158,TO,Torino,6004215.64219197,4211450.230890138,3787649.2775023137,476800.14761039906,522666.8590650362,0,0.015,0.44,595332.5482489653,3929.194818443171,2021283.9918269631,89183.81359312241,2,3,2024-01-01
158,TO,Torino,6004215.64219197,4211450.230890138,3787649.2775023137,476800.14761039906,522666.8590650362,0,0.088,0.47,599095.9329172058,24778.60778545563,3956067.5130669195,89183.81359312241,2,2,2024-01-31
158,TO,Torino,6004215.64219197,4211450.230890138,3787649.2775023137,476800.14761039906,522666.8590650362,1,0.16,0.55,649671.5485945032,57171.09627631629,4618988.216576031,89183.81359312241,2,3,2024-03-01
158,TO,Torino,6004215.64219197,4211450.230890138,3787649.2775023137,476800.14761039906,522666.8590650362,0,0.095,0.48,571005.0003929128,26037.828017916825,5612806.7222584095,89183.81359312241,2,1,2024-03-31
158,TO,Torino,6004215.64219197,4211450.230890138,3787649.2775023137,476800.14761039906,522666.8590650362,0,0.057,0.26,609100.7832812541,9026.873608228187,5294451.617345305,89183.81359312241,2,1,2024-04-30
158,TO,Torino,6004215.64219197,4211450.230890138,3787649.2775023137,476800.14761039906,522666.8590650362,0,0.001,0.37,632212.7205864504,233.91870661698664,5158463.510296231,89183.81359312241,2,3,2024-05-30
159,TO,Torino,6124195.668410786,2160469.9859721614,4624532.34822666,613188.6003501958,578684.198173113,0,0.037,0.49,616432.5588855225,11175.922292594523,3493797.857501792,69868.38135617466,4,1,2024-01-01
159,TO,Torino,6124195.668410786,2160469.9859721614,4624532.34822666,613188.6003501958,578684.198173113,0,0.003,0.25,659355.7331634986,494.51679987262395,5276620.286315474,69868.38135617466,4,4,2024-01-31
159,TO,Torino,6124195.668410786,2160469.9859721614,4624532.34822666,613188.6003501958,578684.198173113,0,0.06,0.57,625289.3277321492,21384.895008439496,4913760.094457277,69868.38135617466,4,2,2024-03-01
159,TO,Torino,6124195.668410786,2160469.9859721614,4624532.34822666,613188.6003501958,578684.198173113,0,0.086,0.53,615952.2028531954,28075.10140604864,2227731.8458709354,69868.38135617466,4,1,2024-03-31
159,TO,Torino,6124195.668410786,2160469.9859721614,4624532.34822666,613188.6003501958,578684.198173113,0,0.051,0.41,632319.8320991434,13221.807689193087,5745217.093329669,69868.38135617466,4,1,2024-04-30
159,TO,Torino,6124195.668410786,2160469.9859721614,4624532.34822666,613188.6003501958,578684.198173113,0,0.031,0.41,642140.1868297077,8161.601774605584,3011204.3190293023,69868.38135617466,4,1,2024-05-30
160,MI,Milano,8209728.550952675,6548794.931288121,1681233.5609432163,24354.87601524848,621857.1494301875,0,0.077,0.24,713381.0977515896,13183.282686449376,6420328.8225175375,72125.7059988186,3,2,2024-01-01
160,MI,Milano,8209728.550952675,6548794.931288121,1681233.5609432163,24354.87601524848,621857.1494301875,0,0.048,0.28,696624.7410117369,9362.636519197746,7968259.397056232,72125.7059988186,3,2,2024-01-31
160,MI,Milano,8209728.550952675,6548794.931288121,1681233.5609432163,24354.87601524848,621857.1494301875,0,0.007,0.6,663109.184383786,2785.058574411901,2727531.3508234546,72125.7059988186,3,1,2024-03-01
160,MI,Milano,8209728.550952675,6548794.931288121,1681233.5609432163,24354.87601524848,621857.1494301875,1,0.198,0.36,703653.2581269208,50156.40423928691,2601484.7242995407,72125.7059988186,3,3,2024-03-31
160,MI,Milano,8209728.550952675,6548794.931288121,1681233.5609432163,24354.87601524848,621857.1494301875,0,0.047,0.54,726661.3243079903,18442.664410936795,4896262.91469714,72125.7059988186,3,1,2024-04-30
160,MI,Milano,8209728.550952675,6548794.931288121,1681233.5609432163,24354.87601524848,621857.1494301875,0,0.041,0.57,726432.1372659669,16976.719047905644,3122819.191426627,72125.7059988186,3,4,2024-05-30
161,RM,Roma,3745876.2219066974,2201644.407924984,222012.90458352788,37001.84340003894,645181.3560514163,0,0.085,0.51,696184.0008458375,30179.576436667063,1973264.9423963546,64711.892228685494,3,2,2024-01-01
161,RM,Roma,3745876.2219066974,2201644.407924984,222012.90458352788,37001.84340003894,645181.3560514163,0,0.017,0.32,735776.9229867497,4002.6264610479184,2928234.247901382,64711.892228685494,3,4,2024-01-31
161,RM,Roma,3745876.2219066974,2201644.407924984,222012.90458352788,37001.84340003894,645181.3560514163,0,0.094,0.29,727461.5482409728,19830.60180504892,1176775.496163297,64711.892228685494,3,2,2024-03-01
161,RM,Roma,3745876.2219066974,2201644.407924984,222012.90458352788,37001.84340003894,645181.3560514163,0,0.035,0.54,732818.581027461,13850.271181419015,1182240.4648334754,64711.892228685494,3,2,2024-03-31
161,RM,Roma,3745876.2219066974,2201644.407924984,222012.90458352788,37001.84340003894,645181.3560514163,0,0.042,0.53,697587.6200690187,15528.300422736358,3596543.747677406,64711.892228685494,3,1,2024-04-30
161,RM,Roma,3745876.2219066974,2201644.407924984,222012.90458352788,37001.84340003894,645181.3560514163,0,0.068,0.3,698552.5285744446,14250.47158291867,3312699.1429791367,64711.892228685494,3,2,2024-05-30
162,MI,Milano,3358049.2151161195,1747441.261027805,355317.4664528225,-13280.429225380318,490962.3532717951,0,0.094,0.48,504662.5865852508,22770.375906726516,2310871.081221891,9511.399792641947,0,2,2024-01-01
162,MI,Milano,3358049.2151161195,1747441.261027805,355317.4664528225,-13280.429225380318,490962.3532717951,1,0.389,0.21,502602.43074767326,41057.59256777743,3135840.666195823,9511.399792641947,0,2,2024-01-31
162,MI,Milano,3358049.2151161195,1747441.261027805,355317.4664528225,-13280.429225380318,490962.3532717951,0,0.067,0.6,496580.3765379643,19962.531136826165,2575863.4456923334,9511.399792641947,0,1,2024-03-01
162,MI,Milano,3358049.2151161195,1747441.261027805,355317.4664528225,-13280.429225380318,490962.3532717951,0,0.061,0.26,497684.50317153917,7893.2762203006105,2468638.66618352,9511.399792641947,0,1,2024-03-31
162,MI,Milano,3358049.2151161195,1747441.261027805,355317.4664528225,-13280.429225380318,490962.3532717951,0,0.084,0.33,500360.18843725615,13869.98442348074,3219691.6591602634,9511.399792641947,0,1,2024-04-30
162,MI,Milano,3358049.2151161195,1747441.261027805,355317.4664528225,-13280.429225380318,490962.3532717951,0,0.061,0.5,504294.03900353017,15380.968189607669,3159357.107701712,9511.399792641947,0,2,2024-05-30
163,RM,Roma,2360475.282273773,507232.1426559039,1949680.9552603378,-112175.565823051,713283.770963915,0,0.03,0.22,749997.9418454234,4949.986416179795,1414387.2567334017,66451.92809574597,4,3,2024-01-01
163,RM,Roma,2360475.282273773,507232.1426559039,1949680.9552603378,-112175.565823051,713283.770963915,0,0.043,0.24,779308.5987801149,8042.464739410785,1859070.0744128672,66451.92809574597,4,1,2024-01-31
163,RM,Roma,2360475.282273773,507232.1426559039,1949680.9552603378,-112175.565823051,713283.770963915,0,0.084,0.2,788804.4407714076,13251.91460495965,1358971.046075113,66451.92809574597,4,1,2024-03-01
163,RM,Roma,2360475.282273773,507232.1426559039,1949680.9552603378,-112175.565823051,713283.770963915,0,0.084,0.42,748576.0325933124,26409.762429892064,1470530.8589909517,66451.92809574597,4,1,2024-03-31
163,RM,Roma,2360475.282273773,507232.1426559039,1949680.9552603378,-112175.565823051,713283.770963915,0,0.067,0.21,779869.441831557,10972.763046570008,1680222.7482768844,66451.92809574597,4,1,2024-04-30
163,RM,Roma,2360475.282273773,507232.1426559039,1949680.9552603378,-112175.565823051,713283.770963915,0,0.024,0.33,810486.6841326243,6419.054538330384,1283270.6395188426,66451.92809574597,4,1,2024-05-30
164,TO,Torino,5997238.294648841,4693349.917767395,4916248.207467352,363297.9067136242,11076.149606883206,0,0.038,0.56,80921.28273382214,1722.004896575735,2945585.660392331,90164.99852607156,4,1,2024-01-01
164,TO,Torino,5997238.294648841,4693349.917767395,4916248.207467352,363297.9067136242,11076.149606883206,0,0.044,0.49,136848.26563772783,2950.448607149412,4629505.505139598,90164.99852607156,4,1,2024-01-31
164,TO,Torino,5997238.294648841,4693349.917767395,4916248.207467352,363297.9067136242,11076.149606883206,1,0.166,0.26,64270.5484358122,2773.9168704896547,4164294.0692685996,90164.99852607156,4,1,2024-03-01
164,TO,Torino,5997238.294648841,4693349.917767395,4916248.207467352,363297.9067136242,11076.149606883206,0,0.031,0.31,110639.9034284108,1063.2494719470278,5227922.735313717,90164.99852607156,4,2,2024-03-31
164,TO,Torino,5997238.294648841,4693349.917767395,4916248.207467352,363297.9067136242,11076.149606883206,0,0.025,0.59,56901.269580918444,839.293726318547,5492297.057014985,90164.99852607156,4,1,2024-04-30
164,TO,Torino,5997238.294648841,4693349.917767395,4916248.207467352,363297.9067136242,11076.149606883206,1,0.212,0.38,119916.17798396891,9660.447298388535,4266245.42644743,90164.99852607156,4,1,2024-05-30
165,MI,Milano,5582926.067091453,3564274.7206859337,259557.98221733587,-25083.737499411618,463486.2696821624,0,0.035,0.25,471058.739416684,4121.763969895986,4506417.731245581,14051.825162547904,0,2,2024-01-01
165,MI,Milano,5582926.067091453,3564274.7206859337,259557.98221733587,-25083.737499411618,463486.2696821624,0,0.03,0.58,484390.76426141796,8428.399298148672,3525084.2637614505,14051.825162547904,0,3,2024-01-31
165,MI,Milano,5582926.067091453,3564274.7206859337,259557.98221733587,-25083.737499411618,463486.2696821624,0,0.03,0.22,472515.3578645237,3118.6013619058567,4950971.674512517,14051.825162547904,0,2,2024-03-01
165,MI,Milano,5582926.067091453,3564274.7206859337,259557.98221733587,-25083.737499411618,463486.2696821624,0,0.014,0.46,481362.3318244313,3099.9734169493377,5038150.98000311,14051.825162547904,0,1,2024-03-31
165,MI,Milano,5582926.067091453,3564274.7206859337,259557.98221733587,-25083.737499411618,463486.2696821624,0,0.003,0.48,479443.82255023054,690.3991044723319,2254628.4257487846,14051.825162547904,0,2,2024-04-30
165,MI,Milano,5582926.067091453,3564274.7206859337,259557.98221733587,-25083.737499411618,463486.2696821624,0,0.083,0.3,480191.8081953808,11956.776024064982,5284700.330047304,14051.825162547904,0,1,2024-05-30
166,RM,Roma,5078651.37161015,2426939.297325941,830176.1778611972,64001.27279831413,745571.8993357385,0,0.039,0.55,824781.7459344009,17691.5684502929,4906599.328026102,91770.6080634581,1,3,2024-01-01
166,RM,Roma,5078651.37161015,2426939.297325941,830176.1778611972,64001.27279831413,745571.8993357385,0,0.019,0.55,827501.1117207516,8647.386617481856,1539145.1632677477,91770.6080634581,1,1,2024-01-31
166,RM,Roma,5078651.37161015,2426939.297325941,830176.1778611972,64001.27279831413,745571.8993357385,0,0.08,0.25,801601.6515961557,16032.033031923114,4801686.39535478,91770.6080634581,1,2,2024-03-01
166,RM,Roma,5078651.37161015,2426939.297325941,830176.1778611972,64001.27279831413,745571.8993357385,0,0.077,0.37,861061.1484872507,24531.63212040177,2845375.851606669,91770.6080634581,1,1,2024-03-31
166,RM,Roma,5078651.37161015,2426939.297325941,830176.1778611972,64001.27279831413,745571.8993357385,0,0.043,0.59,823529.6710570505,20892.947754717366,4800387.971454592,91770.6080634581,1,3,2024-04-30
166,RM,Roma,5078651.37161015,2426939.297325941,830176.1778611972,64001.27279831413,745571.8993357385,0,0.08,0.37,875659.0054986551,25919.506562760194,3123812.389712828,91770.6080634581,1,2,2024-05-30
167,RM,Roma,4722977.350721599,1590134.15596977,1036783.1382761971,28645.652782885627,757939.7104440727,0,0.036,0.33,824818.7822002553,9798.847132539033,2859172.121798311,60902.07703289591,2,4,2024-01-01
167,RM,Roma,4722977.350721599,1590134.15596977,1036783.1382761971,28645.652782885627,757939.7104440727,0,0.062,0.32,848720.0407537101,16838.605608553607,2888467.7400940736,60902.07703289591,2,2,2024-01-31
167,RM,Roma,4722977.350721599,1590134.15596977,1036783.1382761971,28645.652782885627,757939.7104440727,0,0.074,0.31,815712.2278423314,18712.43850670308,4336605.420948672,60902.07703289591,2,4,2024-03-01
167,RM,Roma,4722977.350721599,1590134.15596977,1036783.1382761971,28645.652782885627,757939.7104440727,0,0.084,0.22,840009.7678138893,15523.380509200675,3498107.3007171745,60902.07703289591,2,1,2024-03-31
167,RM,Roma,4722977.350721599,1590134.15596977,1036783.1382761971,28645.652782885627,757939.7104440727,0,0.085,0.32,836594.0353927233,22755.357762682073,1745818.603619151,60902.07703289591,2,3,2024-04-30
167,RM,Roma,4722977.350721599,1590134.15596977,1036783.1382761971,28645.652782885627,757939.7104440727,0,0.01,0.47,823745.5786677459,3871.604219738406,3382525.8683205773,60902.07703289591,2,1,2024-05-30
168,MI,Milano,2738322.280127168,1800504.5880555077,1321226.7310353336,44761.41173944445,697841.1086127969,0,0.069,0.35,706269.9553943163,17056.419422772742,1453990.3109312719,8882.00888141634,0,3,2024-01-01
168,MI,Milano,2738322.280127168,1800504.5880555077,1321226.7310353336,44761.41173944445,697841.1086127969,0,0.096,0.45,710159.6264565443,30678.895862922713,1638508.0530983985,8882.00888141634,0,1,2024-01-31
168,MI,Milano,2738322.280127168,1800504.5880555077,1321226.7310353336,44761.41173944445,697841.1086127969,1,0.068,0.25,704940.9137808653,11983.99553427471,2661217.9355737,8882.00888141634,0,2,2024-03-01
168,MI,Milano,2738322.280127168,1800504.5880555077,1321226.7310353336,44761.41173944445,697841.1086127969,0,0.071,0.37,709015.328625891,18625.832683002154,1575251.3510805122,8882.00888141634,0,3,2024-03-31
168,MI,Milano,2738322.280127168,1800504.5880555077,1321226.7310353336,44761.41173944445,697841.1086127969,0,0.028,0.41,706108.1374878432,8106.121418360439,2063821.7235938986,8882.00888141634,0,1,2024-04-30
168,MI,Milano,2738322.280127168,1800504.5880555077,1321226.7310353336,44761.41173944445,697841.1086127969,0,0.048,0.42,703548.6879981108,14183.541550041913,1888629.1956629837,8882.00888141634,0,1,2024-05-30
169,NA,Napoli,3985273.6601982284,1464950.2415826924,4660481.122575646,489354.6395256791,269835.70828667656,0,0.022,0.6,330353.2534345824,4360.662945336487,3156639.4781232346,64858.10212064307,2,1,2024-01-01
169,NA,Napoli,3985273.6601982284,1464950.2415826924,4660481.122575646,489354.6395256791,269835.70828667656,0,0.073,0.33,356025.4528830357,8576.65315995233,2878931.0251698,64858.10212064307,2,1,2024-01-31
169,NA,Napoli,3985273.6601982284,1464950.2415826924,4660481.122575646,489354.6395256791,269835.70828667656,0,0.058,0.27,328385.2165191184,5142.512490689394,2153647.5116378013,64858.10212064307,2,1,2024-03-01
169,NA,Napoli,3985273.6601982284,1464950.2415826924,4660481.122575646,489354.6395256791,269835.70828667656,0,0.049,0.58,321312.0541550237,9131.688579085774,2355266.862751824,64858.10212064307,2,2,2024-03-31
169,NA,Napoli,3985273.6601982284,1464950.2415826924,4660481.122575646,489354.6395256791,269835.70828667656,0,0.055,0.22,328117.1769768456,3970.2178414198315,1950845.7069827083,64858.10212064307,2,4,2024-04-30
169,NA,Napoli,3985273.6601982284,1464950.2415826924,4660481.122575646,489354.6395256791,269835.70828667656,0,0.089,0.47,324375.95062898163,13568.6460148103,2711875.367142097,64858.10212064307,2,3,2024-05-30
170,RM,Roma,8845346.150506027,2620312.8370114164,1730887.0489804395,981.3334468681969,51624.34811518525,0,0.018,0.35,130155.04907162025,819.9768091512075,7606946.128044992,60225.538225337754,2,3,2024-01-01
170,RM,Roma,8845346.150506027,2620312.8370114164,1730887.0489804395,981.3334468681969,51624.34811518525,0,0.071,0.4,130159.82247208124,3696.538958207107,7065480.347442676,60225.538225337754,2,1,2024-01-31
170,RM,Roma,8845346.150506027,2620312.8370114164,1730887.0489804395,981.3334468681969,51624.34811518525,0,0.026,0.43,139785.07172973867,1562.7971019384781,3892365.5283526937,60225.538225337754,2,1,2024-03-01
170,RM,Roma,8845346.150506027,2620312.8370114164,1730887.0489804395,981.3334468681969,51624.34811518525,0,0.079,0.34,95249.73018553932,2558.407752783586,4838323.70008042,60225.538225337754,2,2,2024-03-31
170,RM,Roma,8845346.150506027,2620312.8370114164,1730887.0489804395,981.3334468681969,51624.34811518525,0,0.075,0.34,108960.78135799643,2778.499924628909,3284965.7090675095,60225.538225337754,2,1,2024-04-30
170,RM,Roma,8845346.150506027,2620312.8370114164,1730887.0489804395,981.3334468681969,51624.34811518525,0,0.031,0.45,84326.94578660848,1176.3608937231884,3407549.8767047734,60225.538225337754,2,3,2024-05-30
171,TO,Torino,5706485.0530391345,3579294.14268247,4217761.987601114,165126.65931148935,763449.7801278014,0,0.082,0.25,834835.8818473323,17114.135577870315,3365958.9873503447,52933.972328278905,4,1,2024-01-01
171,TO,Torino,5706485.0530391345,3579294.14268247,4217761.987601114,165126.65931148935,763449.7801278014,0,0.044,0.52,803859.7657983801,18392.31144146694,1727641.3456868709,52933.972328278905,4,1,2024-01-31
171,TO,Torino,5706485.0530391345,3579294.14268247,4217761.987601114,165126.65931148935,763449.7801278014,0,0.076,0.31,813400.6926728108,19163.72031937142,2059604.5327271044,52933.972328278905,4,1,2024-03-01
171,TO,Torino,5706485.0530391345,3579294.14268247,4217761.987601114,165126.65931148935,763449.7801278014,0,0.016,0.46,838479.760997542,6171.211040941909,4427580.331556532,52933.972328278905,4,3,2024-03-31
171,TO,Torino,5706485.0530391345,3579294.14268247,4217761.987601114,165126.65931148935,763449.7801278014,0,0.026,0.56,827770.1470549976,12052.333341120766,4266668.561497019,52933.972328278905,4,2,2024-04-30
171,TO,Torino,5706485.0530391345,3579294.14268247,4217761.987601114,165126.65931148935,763449.7801278014,0,0.005,0.51,825843.753956601,2105.9015725893328,3600581.641140349,52933.972328278905,4,3,2024-05-30
172,RM,Roma,3427980.683352479,1290953.6890196672,4370341.809143242,607898.3597749402,519830.0125418613,0,0.084,0.58,538034.1676891203,26213.02464981394,1934347.096987581,13942.739206327147,4,2,2024-01-01
172,RM,Roma,3427980.683352479,1290953.6890196672,4370341.809143242,607898.3597749402,519830.0125418613,0,0.018,0.21,532179.3296785735,2011.6378661850076,3196562.892542132,13942.739206327147,4,1,2024-01-31
172,RM,Roma,3427980.683352479,1290953.6890196672,4370341.809143242,607898.3597749402,519830.0125418613,0,0.097,0.21,537757.3377409519,10954.11696978319,1799549.2053484246,13942.739206327147,4,1,2024-03-01
172,RM,Roma,3427980.683352479,1290953.6890196672,4370341.809143242,607898.3597749402,519830.0125418613,1,0.092,0.42,530622.4484876117,20503.25140956132,1184829.9716136616,13942.739206327147,4,1,2024-03-31
172,RM,Roma,3427980.683352479,1290953.6890196672,4370341.809143242,607898.3597749402,519830.0125418613,0,0.008,0.5,533571.5050708693,2134.2860202834772,1851193.4309387887,13942.739206327147,4,1,2024-04-30
172,RM,Roma,3427980.683352479,1290953.6890196672,4370341.809143242,607898.3597749402,519830.0125418613,1,0.547,0.49,539136.2778138489,144504.69654244592,1795417.2898352123,13942.739206327147,4,1,2024-05-30
173,TO,Torino,6175750.600356857,3545965.111122888,2434414.198161088,49168.72663649925,986318.5084926082,0,0.003,0.35,1070782.1370977457,1124.3212439526328,4785293.092321479,82291.23898565471,2,1,2024-01-01
173,TO,Torino,6175750.600356857,3545965.111122888,2434414.198161088,49168.72663649925,986318.5084926082,0,0.039,0.4,1105735.1298243233,17249.468025259444,5147339.454627677,82291.23898565471,2,1,2024-01-31
173,TO,Torino,6175750.600356857,3545965.111122888,2434414.198161088,49168.72663649925,986318.5084926082,0,0.018,0.38,1094434.8696231735,7485.934508222506,3498481.6582158296,82291.23898565471,2,2,2024-03-01
173,TO,Torino,6175750.600356857,3545965.111122888,2434414.198161088,49168.72663649925,986318.5084926082,0,0.091,0.29,1031051.6081132309,27209.45193810816,3173022.6691089054,82291.23898565471,2,2,2024-03-31
173,TO,Torino,6175750.600356857,3545965.111122888,2434414.198161088,49168.72663649925,986318.5084926082,1,0.055,0.21,1100221.697587744,12707.560607138445,5086976.196479564,82291.23898565471,2,4,2024-04-30
173,TO,Torino,6175750.600356857,3545965.111122888,2434414.198161088,49168.72663649925,986318.5084926082,0,0.042,0.27,1036997.3337056307,11759.549764221854,4354537.851045049,82291.23898565471,2,1,2024-05-30
174,MI,Milano,895132.8346579261,655409.3168399872,1031864.5178341987,128544.83610028883,289406.31015693,0,0.011,0.38,389949.9961869961,1629.9909840616435,377077.27279405907,81477.5782445271,1,1,2024-01-01
174,MI,Milano,895132.8346579261,655409.3168399872,1031864.5178341987,128544.83610028883,289406.31015693,0,0.089,0.22,343840.71309945895,6732.4011624874065,342146.94401982543,81477.5782445271,1,1,2024-01-31
174,MI,Milano,895132.8346579261,655409.3168399872,1031864.5178341987,128544.83610028883,289406.31015693,1,0.335,0.39,410357.1166995312,53613.15729679376,617524.6539090215,81477.5782445271,1,2,2024-03-01
